customer_id,first_name,last_name,gender,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,property_valuation,location_id
2779,Douglas,Wrout,Male,1985-02-24 00:00:00,,,Affluent Customer,N,Yes,13392 Emmet Parkway,9,524
2780,Papageno,Beare,Male,1985-11-16 00:00:00,Actuary,Financial Services,Affluent Customer,N,Yes,526 Schiller Road,7,767
2781,Linnea,Jeacop,Female,1997-09-01 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,677 Golden Leaf Junction,6,905
2782,Gillian,Scrimshire,Female,1988-05-11 00:00:00,Tax Accountant,IT,Mass Customer,N,No,59901 Bartelt Terrace,9,906
2783,Antonin,Gleaves,Male,1978-08-24 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,3 Cordelia Place,9,742
2784,Thurston,McKennan,Male,1989-08-09 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,282 Esker Crossing,10,332
2784,Thurston,McKennan,Male,1989-08-09 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,282 Esker Crossing,10,358
2785,Gennifer,Baily,Female,1981-07-31 00:00:00,Human Resources Manager,Financial Services,Mass Customer,N,No,724 West Park,11,114
2785,Gennifer,Baily,Female,1981-07-31 00:00:00,Human Resources Manager,Financial Services,Mass Customer,N,No,724 West Park,11,618
2786,Hubie,Bottoner,Male,1968-01-21 00:00:00,Accountant III,Health,Mass Customer,N,Yes,942 Elmside Street,8,277
2787,Teressa,Tague,Female,1980-09-26 00:00:00,Marketing Assistant,,Affluent Customer,N,Yes,11 Manufacturers Junction,8,26
2787,Teressa,Tague,Female,1980-09-26 00:00:00,Marketing Assistant,,Affluent Customer,N,Yes,11 Manufacturers Junction,8,289
2788,Melantha,Pickburn,Female,1968-08-06 00:00:00,Social Worker,Health,Affluent Customer,N,No,03 Ohio Lane,9,231
2789,Violetta,Bucksey,Female,1992-11-30 00:00:00,Senior Editor,Financial Services,Affluent Customer,N,Yes,19 Del Mar Avenue,8,15
2789,Violetta,Bucksey,Female,1992-11-30 00:00:00,Senior Editor,Financial Services,Affluent Customer,N,Yes,19 Del Mar Avenue,8,360
2790,Shirleen,Shelsher,Female,1977-12-01 00:00:00,Account Representative IV,Retail,High Net Worth,N,Yes,01209 Southridge Hill,8,259
2791,Dew,Lavrinov,Male,1988-04-12 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,No,4903 Hoepker Terrace,3,206
2792,Jocelyne,Darben,Female,1964-03-02 00:00:00,Web Developer I,Financial Services,Mass Customer,N,Yes,149 Browning Terrace,2,907
2793,Mead,Corkell,Male,1971-06-16 00:00:00,Research Nurse,Health,Affluent Customer,N,Yes,48948 Little Fleur Alley,7,286
2794,Megen,Lorenc,Female,1975-11-06 00:00:00,Social Worker,Health,Mass Customer,N,Yes,4 Rieder Drive,5,242
2795,Shirline,Amar,Female,1966-04-11 00:00:00,Research Assistant III,Financial Services,Mass Customer,N,No,7 Sunbrook Terrace,9,204
2796,Margette,Vidyapin,Female,1977-11-01 00:00:00,Web Designer II,Manufacturing,Mass Customer,N,No,28905 Hallows Avenue,5,219
2797,Agatha,Vowden,Female,1985-09-10 00:00:00,,IT,Mass Customer,N,Yes,9677 Hagan Lane,3,39
2798,Barclay,Gricks,Male,1965-02-19 00:00:00,Recruiter,Argiculture,High Net Worth,N,Yes,07526 Union Lane,1,908
2799,Ilysa,Palle,Female,1973-11-04 00:00:00,VP Product Management,,Mass Customer,N,Yes,53245 Mesta Street,6,435
2799,Ilysa,Palle,Female,1973-11-04 00:00:00,VP Product Management,,Mass Customer,N,Yes,53245 Mesta Street,6,615
2800,Dominga,Planke,Female,1988-01-09 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,2 Elka Trail,8,321
2801,Danella,Lines,Female,1965-01-26 00:00:00,,Health,Mass Customer,N,No,4672 Morningstar Circle,7,12
2801,Danella,Lines,Female,1965-01-26 00:00:00,,Health,Mass Customer,N,No,4672 Morningstar Circle,7,357
2802,Clem,Fosdick,Female,1996-09-22 00:00:00,Programmer Analyst I,Financial Services,Mass Customer,N,No,3140 Hudson Road,5,296
2802,Clem,Fosdick,Female,1996-09-22 00:00:00,Programmer Analyst I,Financial Services,Mass Customer,N,No,3140 Hudson Road,5,406
2803,Ailsun,Hawlgarth,Female,1970-09-30 00:00:00,Senior Editor,Retail,Mass Customer,N,Yes,441 Superior Junction,6,219
2804,Jeno,Brimming,Male,1964-09-06 00:00:00,Nurse Practicioner,,Mass Customer,N,Yes,1 Elgar Street,9,225
2805,Laverna,Shiril,Female,1992-06-27 00:00:00,,Manufacturing,High Net Worth,N,No,46 Independence Parkway,12,909
2806,Thorndike,Glossop,Male,1986-05-18 00:00:00,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,453 Gina Avenue,8,371
2806,Thorndike,Glossop,Male,1986-05-18 00:00:00,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,453 Gina Avenue,8,598
2807,Lynna,Revens,Female,1957-06-18 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,Yes,32 Banding Center,9,249
2808,Preston,Tinkham,Male,2001-06-29 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,5636 Glendale Point,10,485
2809,Jenilee,Lonsbrough,Female,1969-08-11 00:00:00,Statistician IV,Retail,Mass Customer,N,No,64 Village Green Pass,9,472
2810,Malvin,Burchill,Male,1961-08-26 00:00:00,,Property,Mass Customer,N,Yes,46100 Jay Place,6,444
2811,Sharia,Allkins,Female,1976-11-29 00:00:00,Internal Auditor,Property,Mass Customer,N,No,69490 Orin Trail,5,250
2812,Molli,Hagergham,Female,2001-04-01 00:00:00,Budget/Accounting Analyst IV,,High Net Worth,N,Yes,515 Warrior Pass,9,98
2813,Lillian,Crookall,Female,1953-09-10 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,6137 Scoville Center,10,361
2814,Mandel,Hellyar,Male,1986-01-18 00:00:00,Junior Executive,Property,High Net Worth,N,Yes,01 Vernon Court,4,592
2815,Emery,Carlett,Male,1954-10-30 00:00:00,,Health,Mass Customer,N,No,4 American Ash Circle,10,325
2816,Denys,Dumingos,Female,1989-11-25 00:00:00,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,68 Roth Crossing,8,910
2817,Agata,Inglesent,Female,1987-02-28 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,859 Harbort Alley,11,143
2818,Frazier,Streak,Male,1956-03-08 00:00:00,Software Test Engineer I,,Affluent Customer,N,No,99216 Oakridge Hill,12,395
2818,Frazier,Streak,Male,1956-03-08 00:00:00,Software Test Engineer I,,Affluent Customer,N,No,99216 Oakridge Hill,12,553
2819,Clyve,Starmont,Male,1977-12-04 00:00:00,Executive Secretary,Manufacturing,Affluent Customer,N,No,82010 Lakewood Center,6,321
2820,Tristam,Gutcher,Male,1979-03-01 00:00:00,Engineer I,Manufacturing,Affluent Customer,N,Yes,643 Clyde Gallagher Road,10,715
2821,Fairlie,Alasdair,Male,1985-01-23 00:00:00,Human Resources Assistant III,Property,Affluent Customer,N,No,6970 Almo Court,9,397
2822,Rebecca,Shaughnessy,Female,1981-05-14 00:00:00,Professor,,Mass Customer,N,No,9 Springview Terrace,10,353
2822,Rebecca,Shaughnessy,Female,1981-05-14 00:00:00,Professor,,Mass Customer,N,No,9 Springview Terrace,10,516
2823,Weidar,Antognazzi,Male,1971-04-20 00:00:00,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,46631 School Road,11,143
2824,Lombard,Essame,Male,1995-06-11 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,No,54 Green Point,10,351
2824,Lombard,Essame,Male,1995-06-11 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,No,54 Green Point,10,718
2825,Tammara,Twigley,Female,1971-05-22 00:00:00,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,28014 Kings Park,8,432
2826,Loise,Mulvany,Female,1962-04-30 00:00:00,Web Developer II,,Mass Customer,N,No,8612 Kennedy Alley,10,757
2827,Shelli,Wilkennson,Female,1973-07-15 00:00:00,,Financial Services,High Net Worth,N,No,82 Vermont Street,12,148
2828,Philippine,Maycey,Female,1998-12-14 00:00:00,,Health,High Net Worth,N,Yes,92610 Sutherland Place,8,705
2829,Juditha,Cufley,Female,1979-06-11 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,2038 Esker Road,4,7
2829,Juditha,Cufley,Female,1979-06-11 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,2038 Esker Road,4,546
2830,Bjorn,Simioli,Male,1958-12-19 00:00:00,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,33 Norway Maple Street,7,12
2830,Bjorn,Simioli,Male,1958-12-19 00:00:00,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,33 Norway Maple Street,7,357
2831,Starlin,Aysh,Female,1968-01-22 00:00:00,Programmer Analyst I,Health,Mass Customer,N,Yes,72297 Sutherland Junction,8,417
2832,Tedmund,Plumm,Male,1976-09-25 00:00:00,Recruiter,Telecommunications,Mass Customer,N,Yes,7827 Spohn Court,9,94
2832,Tedmund,Plumm,Male,1976-09-25 00:00:00,Recruiter,Telecommunications,Mass Customer,N,Yes,7827 Spohn Court,9,519
2833,Cy,Braim,Male,1999-11-26 00:00:00,,IT,Mass Customer,N,Yes,77 Gulseth Lane,8,776
2834,Timmie,Ubanks,Male,1980-05-04 00:00:00,,Retail,Affluent Customer,N,No,50469 Shelley Avenue,8,45
2835,Deloria,,Female,1997-07-01 00:00:00,Environmental Specialist,Manufacturing,Affluent Customer,N,No,9695 Northland Pass,7,258
2836,Matilda,Yellowley,Female,1963-11-14 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,3619 Elgar Terrace,3,319
2836,Matilda,Yellowley,Female,1963-11-14 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,3619 Elgar Terrace,3,355
2837,Caitrin,MacTavish,Female,1987-12-04 00:00:00,,Retail,Mass Customer,N,No,7 Buhler Drive,7,46
2837,Caitrin,MacTavish,Female,1987-12-04 00:00:00,,Retail,Mass Customer,N,No,7 Buhler Drive,7,366
2838,Lydie,Scholfield,Female,1977-03-01 00:00:00,Payment Adjustment Coordinator,Retail,High Net Worth,N,No,4589 Lien Terrace,12,338
2839,Jaime,Dikelin,Female,1977-06-07 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,37 Darwin Circle,8,522
2840,Wallie,Baitman,Male,1992-09-04 00:00:00,Recruiter,Manufacturing,Mass Customer,N,Yes,20 Carberry Circle,7,233
2841,Bibby,Carnson,Female,1963-01-31 00:00:00,Recruiting Manager,,Mass Customer,N,No,082 Twin Pines Avenue,7,911
2842,Olimpia,Traynor,Female,1968-08-12 00:00:00,,Health,Mass Customer,N,No,1946 Golf Course Hill,10,391
2842,Olimpia,Traynor,Female,1968-08-12 00:00:00,,Health,Mass Customer,N,No,1946 Golf Course Hill,10,527
2843,Lorain,Danforth,Female,1968-04-20 00:00:00,Recruiter,Financial Services,Affluent Customer,N,Yes,48418 Crescent Oaks Court,9,321
2844,Amie,Felgate,Female,1975-11-22 00:00:00,,Financial Services,Mass Customer,N,Yes,9 Steensland Center,12,771
2845,Benni,Ilem,Female,1974-06-16 00:00:00,Staff Accountant III,,Mass Customer,N,No,5 Golf Course Street,8,432
2846,Bryana,Lindell,Female,1970-08-15 00:00:00,Nurse,Property,Mass Customer,N,No,70 Shopko Drive,9,388
2847,Noreen,Matelaitis,Female,1976-03-21 00:00:00,Occupational Therapist,Health,Mass Customer,N,No,11035 Toban Lane,8,321
2848,Callie,Garthshore,Female,1967-01-17 00:00:00,Analyst Programmer,Property,Mass Customer,N,Yes,35 Eastwood Plaza,9,700
2849,Palm,Bartoszek,Male,1994-03-27 00:00:00,,,High Net Worth,N,Yes,52 Ruskin Pass,10,278
2850,Andie,Shorto,Female,1972-10-13 00:00:00,Director of Sales,,Mass Customer,N,Yes,3306 Bartelt Alley,4,218
2851,Ulberto,Haking,Male,1975-12-17 00:00:00,Programmer IV,Entertainment,Affluent Customer,N,Yes,9179 Esker Park,10,90
2851,Ulberto,Haking,Male,1975-12-17 00:00:00,Programmer IV,Entertainment,Affluent Customer,N,Yes,9179 Esker Park,10,282
2852,Clarinda,Noen,Female,1971-07-22 00:00:00,Biostatistician I,Property,High Net Worth,N,Yes,57 Village Green Center,10,526
2853,Clarence,Flook,Male,1985-10-21 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,352 Roth Street,6,96
2854,Vikky,Dyde,U,,Project Manager,IT,High Net Worth,N,Yes,0555 Tomscot Plaza,10,649
2855,Kim,Tineman,Female,1975-09-13 00:00:00,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,3519 Schurz Alley,7,587
2856,Milissent,Deinert,Female,1976-09-25 00:00:00,Marketing Manager,Financial Services,Mass Customer,N,Yes,221 Autumn Leaf Trail,7,396
2857,Alanna,Geram,Female,1957-04-05 00:00:00,Biostatistician I,Manufacturing,Mass Customer,N,Yes,12689 Logan Terrace,9,762
2858,Benedicto,Radki,Male,2002-01-09 00:00:00,Recruiting Manager,,Mass Customer,N,Yes,4623 Anniversary Terrace,10,221
2859,Brandais,Goodlad,Female,1994-02-04 00:00:00,Assistant Professor,Argiculture,High Net Worth,N,No,69 Dexter Parkway,3,589
2860,Charity,Robken,Female,1995-10-02 00:00:00,Physical Therapy Assistant,,Mass Customer,N,No,3 Vermont Junction,6,595
2861,Cecelia,Franzini,Female,1974-12-24 00:00:00,VP Quality Control,Financial Services,Mass Customer,N,Yes,6804 Red Cloud Parkway,9,143
2862,Normand,Pattillo,Male,1987-12-23 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,6 Haas Park,7,93
2862,Normand,Pattillo,Male,1987-12-23 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,6 Haas Park,7,200
2863,Alisander,Fetherstone,Male,1965-03-26 00:00:00,Internal Auditor,Manufacturing,Mass Customer,N,No,72 Ludington Circle,6,321
2864,Mariejeanne,Laise,Female,1974-12-26 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,558 Grayhawk Circle,10,73
2864,Mariejeanne,Laise,Female,1974-12-26 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,558 Grayhawk Circle,10,659
2865,Lila,Eyeington,Female,1997-12-14 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,04470 Mcguire Trail,9,61
2865,Lila,Eyeington,Female,1997-12-14 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,04470 Mcguire Trail,9,182
2866,Ky,Stredder,Male,1995-06-26 00:00:00,,Health,High Net Worth,N,No,10434 Melby Pass,7,204
2867,Lem,Meegan,Male,1955-10-19 00:00:00,Sales Associate,,High Net Worth,N,No,60717 Farmco Center,12,42
2867,Lem,Meegan,Male,1955-10-19 00:00:00,Sales Associate,,High Net Worth,N,No,60717 Farmco Center,12,309
2868,Corina,Thurlbeck,Female,1972-05-21 00:00:00,Technical Writer,Retail,High Net Worth,N,No,78814 Sundown Drive,8,502
2869,Gavra,Woolvin,Female,2001-01-16 00:00:00,,Manufacturing,Affluent Customer,N,No,62293 Raven Parkway,8,562
2870,Aldis,Chazerand,Male,1957-12-26 00:00:00,,,Mass Customer,N,No,08 Monterey Avenue,7,650
2871,Hubie,Keld,Male,1978-03-20 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,2241 Bonner Trail,9,352
2872,Tabbi,Tyght,Female,1974-02-17 00:00:00,Assistant Professor,Health,Affluent Customer,N,Yes,7 Bartillon Junction,10,649
2873,Elvina,Saiger,Female,1981-06-25 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,No,463 Bultman Crossing,5,3
2874,Delores,Ashcroft,Female,1977-12-28 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,12574 Truax Alley,6,912
2875,Keven,Leahair,Male,1998-10-23 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,77433 Sunfield Court,9,913
2876,Swen,McGarahan,Male,1981-01-29 00:00:00,General Manager,Retail,High Net Worth,N,No,8647 La Follette Court,9,532
2877,Vaughan,Frank,Male,1967-11-01 00:00:00,Senior Sales Associate,Property,Affluent Customer,N,Yes,8750 Corben Trail,11,278
2878,Sauveur,Skeel,Male,1985-10-31 00:00:00,Analog Circuit Design manager,Property,Mass Customer,N,Yes,8250 Johnson Point,3,680
2879,Tatum,Askem,Female,1974-04-09 00:00:00,Executive Secretary,Argiculture,Mass Customer,N,Yes,4 Vahlen Alley,8,25
2879,Tatum,Askem,Female,1974-04-09 00:00:00,Executive Secretary,Argiculture,Mass Customer,N,Yes,4 Vahlen Alley,8,323
2880,Ingra,Kelby,Male,1967-11-15 00:00:00,Legal Assistant,Health,Mass Customer,N,No,8369 Golf Court,9,81
2880,Ingra,Kelby,Male,1967-11-15 00:00:00,Legal Assistant,Health,Mass Customer,N,No,8369 Golf Court,9,496
2881,Ezra,Steffan,Male,1962-09-27 00:00:00,Associate Professor,Health,Affluent Customer,N,Yes,17 Sachs Street,8,186
2882,Claudia,Doog,Female,1986-04-26 00:00:00,Chief Design Engineer,Manufacturing,Mass Customer,N,No,53683 Arapahoe Parkway,11,409
2883,Ulick,Bruty,Male,1995-05-19 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,177 Forest Run Crossing,10,51
2883,Ulick,Bruty,Male,1995-05-19 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,177 Forest Run Crossing,10,367
2884,Karola,Conneely,Female,1962-01-06 00:00:00,Assistant Professor,,Mass Customer,N,No,5674 Superior Point,7,728
2885,Minnie,Rolley,Female,1969-07-03 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,Yes,37595 Packers Terrace,5,242
2886,Lulu,Watkiss,Female,1961-08-08 00:00:00,Nurse Practicioner,,Mass Customer,N,No,63 Bayside Center,11,198
2887,Gardiner,Spehr,Male,1974-02-24 00:00:00,Speech Pathologist,Financial Services,High Net Worth,N,Yes,32 Calypso Park,11,478
2888,Hamel,Crosser,Male,1962-05-23 00:00:00,Project Manager,IT,High Net Worth,N,Yes,4 Ilene Street,7,44
2888,Hamel,Crosser,Male,1962-05-23 00:00:00,Project Manager,IT,High Net Worth,N,Yes,4 Ilene Street,7,195
2889,Ximenes,Patmore,Male,1986-04-01 00:00:00,Assistant Professor,,Mass Customer,N,Yes,289 Lerdahl Terrace,8,277
2890,Nevile,Ecclesall,Male,1959-05-17 00:00:00,Speech Pathologist,,Affluent Customer,N,Yes,666 Holy Cross Parkway,4,669
2891,Renae,Ughetti,Female,1987-02-22 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,5 Forster Center,9,75
2891,Renae,Ughetti,Female,1987-02-22 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,5 Forster Center,9,193
2892,Paulie,Wolffers,Male,1965-05-09 00:00:00,Junior Executive,Manufacturing,Affluent Customer,N,Yes,2072 Fremont Parkway,4,328
2893,Erik,Pothecary,Male,1980-09-23 00:00:00,Analog Circuit Design manager,,Mass Customer,N,No,17 Dapin Avenue,10,783
2894,Gilburt,,Male,1977-04-19 00:00:00,Geologist III,Financial Services,Mass Customer,N,Yes,552 Talisman Circle,7,161
2895,Lind,Mc Ilory,Female,1967-03-15 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,75717 Bartillon Road,1,155
2896,Chryste,Deaville,Female,1970-03-25 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,Yes,0 Caliangt Pass,7,291
2897,Kimbra,Gerraty,Female,1962-04-14 00:00:00,Assistant Professor,Manufacturing,Affluent Customer,N,No,848 Cascade Alley,3,676
2898,Tiertza,Hilldrop,Female,1965-06-05 00:00:00,VP Sales,,Affluent Customer,N,Yes,59231 Claremont Place,9,26
2898,Tiertza,Hilldrop,Female,1965-06-05 00:00:00,VP Sales,,Affluent Customer,N,Yes,59231 Claremont Place,9,289
2899,Leora,Sanderson,Female,1990-03-21 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,493 Calypso Center,8,26
2899,Leora,Sanderson,Female,1990-03-21 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,493 Calypso Center,8,289
2900,Cyrille,Figliovanni,Male,1986-05-30 00:00:00,Occupational Therapist,Health,Mass Customer,N,Yes,25 Schlimgen Terrace,9,325
2901,Banky,Baudichon,Male,1995-06-11 00:00:00,,Manufacturing,Mass Customer,N,Yes,38 Thompson Plaza,5,107
2901,Banky,Baudichon,Male,1995-06-11 00:00:00,,Manufacturing,Mass Customer,N,Yes,38 Thompson Plaza,5,621
2902,Stacia,Gritsaev,Female,1974-12-31 00:00:00,Human Resources Manager,Financial Services,Mass Customer,N,Yes,72850 Lotheville Junction,4,38
2902,Stacia,Gritsaev,Female,1974-12-31 00:00:00,Human Resources Manager,Financial Services,Mass Customer,N,Yes,72850 Lotheville Junction,4,665
2903,Avery,Adamov,Male,1977-09-20 00:00:00,Operator,Manufacturing,Affluent Customer,N,Yes,0 Lakeland Pass,10,224
2904,Freddi,Arrington,Female,1977-06-30 00:00:00,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,8188 Fuller Hill,8,536
2905,Emily,Shackel,Female,1964-05-18 00:00:00,Account Representative I,,Mass Customer,N,No,6815 South Junction,9,41
2906,Ivory,MacKnocker,Female,1992-07-02 00:00:00,GIS Technical Architect,Retail,Mass Customer,N,Yes,46418 Hauk Pass,10,616
2907,Erik,,Male,1977-01-15 00:00:00,Senior Financial Analyst,Financial Services,High Net Worth,N,No,3 Nancy Circle,10,707
2908,Tiffy,Feenan,Female,1955-09-21 00:00:00,Social Worker,Health,Affluent Customer,N,Yes,7916 Clyde Gallagher Place,11,75
2908,Tiffy,Feenan,Female,1955-09-21 00:00:00,Social Worker,Health,Affluent Customer,N,Yes,7916 Clyde Gallagher Place,11,193
2909,Jayme,Rowthorn,Female,1979-09-05 00:00:00,Associate Professor,Entertainment,High Net Worth,N,No,24913 Twin Pines Terrace,5,34
2910,Drucill,Petrus,Female,1962-12-17 00:00:00,Registered Nurse,Health,Mass Customer,N,Yes,3 Barnett Way,9,277
2911,Janenna,Knowlman,Female,1968-04-26 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,928 Laurel Circle,4,22
2912,Tobit,,Male,1976-08-18 00:00:00,,,High Net Worth,N,No,2 Blue Bill Park Lane,8,179
2913,Padraic,Bonnar,Male,1955-07-11 00:00:00,VP Quality Control,IT,Affluent Customer,N,Yes,937 Sloan Center,6,505
2914,Jessamine,Brazear,Female,1982-11-06 00:00:00,Health Coach IV,Health,Affluent Customer,N,Yes,66 Arrowood Court,8,240
2915,Enrichetta,Broadberry,Female,1975-06-02 00:00:00,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,11 Glendale Court,9,503
2916,Lauren,Adolfson,Male,1969-08-03 00:00:00,Product Engineer,Manufacturing,Affluent Customer,N,Yes,7066 Sunbrook Terrace,8,791
2917,Siegfried,Hulmes,Male,1976-07-11 00:00:00,,Manufacturing,Affluent Customer,N,No,210 Prairie Rose Hill,9,806
2918,Elli,,Female,1989-02-15 00:00:00,,Financial Services,Mass Customer,N,Yes,2 Jackson Way,4,265
2919,Rustin,,Male,1964-10-31 00:00:00,Safety Technician I,Financial Services,High Net Worth,N,Yes,3957 American Ash Plaza,2,730
2920,Casar,Ritchley,U,,Business Systems Development Analyst,IT,Mass Customer,N,Yes,90 Nobel Way,10,779
2921,Astrid,Mac Giolla Pheadair,Female,1976-04-12 00:00:00,,Financial Services,Mass Customer,N,No,00 Heath Road,8,340
2922,Wallache,Tatlow,Male,1981-12-10 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,970 Randy Crossing,12,27
2923,Julie,Kennagh,Female,1971-11-30 00:00:00,Teacher,,Affluent Customer,N,Yes,723 Center Court,11,914
2924,Fina,McLaughlin,Female,1988-01-26 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,423 Golf Point,10,649
2925,Henderson,Sloey,Male,1978-05-02 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,415 Walton Lane,3,915
2926,Jonie,Bickerstasse,Female,1963-03-20 00:00:00,Research Nurse,Health,High Net Worth,N,No,51 Bay Junction,10,916
2927,Yard,Spellman,Male,1960-09-08 00:00:00,VP Sales,Manufacturing,Affluent Customer,N,Yes,16673 Pawling Point,5,384
2928,Cedric,Layzell,Male,1992-12-27 00:00:00,Office Assistant I,,Mass Customer,N,No,2875 Anhalt Court,3,297
2929,Winny,Cakes,Male,1999-07-28 00:00:00,Nurse,Retail,Mass Customer,N,No,7561 Donald Center,5,244
2930,Goddard,Benthall,Male,1997-07-25 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,13282 Pond Circle,2,917
2931,Efren,Twiddell,Male,1979-01-27 00:00:00,Executive Secretary,IT,Mass Customer,N,Yes,1 Farwell Center,9,467
2932,Bradly,Deboick,Male,1985-04-18 00:00:00,Account Representative I,IT,Mass Customer,N,No,7 New Castle Terrace,10,266
2933,Ralf,Presidey,Male,1986-04-19 00:00:00,Administrative Officer,Retail,Affluent Customer,N,Yes,572 Spohn Drive,8,59
2934,Candida,Hickenbottom,Female,1986-04-08 00:00:00,Media Manager III,Telecommunications,Mass Customer,N,Yes,53 Hintze Circle,7,27
2935,Jessi,Aldwich,Female,1978-04-23 00:00:00,,Manufacturing,Mass Customer,N,No,72 Buell Pass,9,204
2936,Pavia,Gethen,Female,1984-05-20 00:00:00,Project Manager,Financial Services,Mass Customer,N,Yes,5748 Walton Court,3,446
2937,Belia,Mitchener,Female,1974-07-29 00:00:00,Computer Systems Analyst I,Financial Services,Mass Customer,N,No,692 Anniversary Junction,1,482
2938,Richardo,Cocher,Male,2000-02-21 00:00:00,Assistant Manager,Argiculture,Affluent Customer,N,No,5060 Donald Park,5,434
2939,Austina,Dugan,Female,1986-08-10 00:00:00,GIS Technical Architect,,Mass Customer,N,Yes,7 Debs Park,3,767
2940,Wilek,Adolf,Male,1970-11-12 00:00:00,Business Systems Development Analyst,,Affluent Customer,N,Yes,797 Orin Terrace,10,135
2941,Emylee,Pavlov,Female,1963-08-05 00:00:00,,Retail,Mass Customer,N,No,978 Dennis Way,9,17
2941,Emylee,Pavlov,Female,1963-08-05 00:00:00,,Retail,Mass Customer,N,No,978 Dennis Way,9,132
2942,Garner,Arnolds,Male,1970-07-15 00:00:00,Software Engineer III,,High Net Worth,N,No,4 Glendale Crossing,10,835
2943,Caesar,,Male,1979-01-10 00:00:00,VP Sales,,High Net Worth,N,No,64107 Little Fleur Trail,3,3
2944,Kimball,Scutter,Male,1977-06-05 00:00:00,Environmental Specialist,Manufacturing,Affluent Customer,N,No,68473 Leroy Avenue,9,753
2945,Arlan,,Male,1972-05-26 00:00:00,Safety Technician IV,,Mass Customer,N,No,321 Muir Crossing,5,536
2946,Paige,Bax,Male,1990-11-21 00:00:00,,Property,Mass Customer,N,Yes,984 Hoepker Court,6,242
2947,Standford,Sauter,Male,1977-10-13 00:00:00,,Manufacturing,Mass Customer,N,No,24 Green Parkway,8,269
2948,Yank,Scarlett,Male,1997-01-17 00:00:00,Internal Auditor,Manufacturing,Mass Customer,N,Yes,10 Kensington Avenue,10,239
2949,Alexa,Simanek,Female,1977-09-21 00:00:00,,Telecommunications,Mass Customer,N,No,75848 Ohio Lane,7,575
2950,Kristos,Anthony,Male,1955-01-11 00:00:00,Software Engineer I,Financial Services,Mass Customer,N,Yes,3 New Castle Terrace,8,274
2950,Kristos,Anthony,Male,1955-01-11 00:00:00,Software Engineer I,Financial Services,Mass Customer,N,Yes,3 New Castle Terrace,8,462
